pr_number,repo,created_at,merged_at,additions,deletions,changed_files_count,commits_count
4127,accumulo,2024-01-03T19:55:14Z,2024-01-05T00:38:10Z,304,9,3,4
4128,accumulo,2024-01-04T19:13:18Z,2024-01-04T20:33:07Z,4,8,1,2
4129,accumulo,2024-01-04T23:16:07Z,2024-01-05T14:04:43Z,171,198,16,4
4134,accumulo,2024-01-07T18:36:03Z,2024-01-08T16:34:18Z,2,0,1,1
4137,accumulo,2024-01-08T18:08:26Z,2024-01-09T21:23:56Z,4,3,1,1
4140,accumulo,2024-01-08T23:31:19Z,2024-01-09T21:23:06Z,5,3,2,1
4142,accumulo,2024-01-09T02:04:53Z,2024-01-09T21:34:00Z,159,39,4,2
4143,accumulo,2024-01-09T06:14:00Z,2024-01-09T20:26:06Z,31,0,1,2
4147,accumulo,2024-01-10T02:42:03Z,2024-01-10T16:07:25Z,3,3,1,1
4148,accumulo,2024-01-10T16:27:42Z,2024-01-22T16:07:52Z,37,15,8,3
4150,accumulo,2024-01-10T21:25:28Z,2024-01-11T20:13:11Z,4,1,1,3
4153,accumulo,2024-01-11T19:18:26Z,2024-01-22T18:21:42Z,17,1,2,1
4154,accumulo,2024-01-11T21:37:03Z,2024-01-23T21:56:18Z,21,18,3,1
4155,accumulo,2024-01-12T00:32:57Z,2024-01-24T20:27:12Z,8,8,4,2
4164,accumulo,2024-01-16T21:02:53Z,2024-01-17T17:01:18Z,54,18,2,2
4165,accumulo,2024-01-17T15:25:24Z,2024-01-17T17:59:26Z,51,22,7,2
4170,accumulo,2024-01-18T19:05:56Z,2024-01-18T19:51:32Z,4,0,1,1
4171,accumulo,2024-01-18T19:59:57Z,2024-01-18T21:03:26Z,2,2,1,1
4172,accumulo,2024-01-19T01:03:11Z,2024-01-19T18:28:38Z,15,4,1,1
4173,accumulo,2024-01-19T01:41:09Z,2024-01-19T18:30:10Z,84,58,2,1
4176,accumulo,2024-01-19T21:28:02Z,2024-01-24T19:51:53Z,205,155,17,1
4180,accumulo,2024-01-20T17:37:45Z,2024-01-20T18:51:08Z,1,1,1,1
4181,accumulo,2024-01-20T19:59:17Z,2024-01-20T20:35:12Z,8,6,1,1
4182,accumulo,2024-01-22T22:04:14Z,2024-01-22T22:21:29Z,16,16,1,1
4184,accumulo,2024-01-23T16:04:07Z,2024-01-24T21:56:25Z,91,13,2,2
4185,accumulo,2024-01-23T20:53:54Z,2024-01-23T23:58:45Z,46,17,9,2
4186,accumulo,2024-01-24T06:27:25Z,2024-01-24T15:42:56Z,21,16,3,1
4188,accumulo,2024-01-24T16:11:09Z,2024-01-25T20:33:22Z,383,35,4,1
4189,accumulo,2024-01-24T16:45:58Z,2024-01-24T20:12:38Z,12,7,1,1
4197,accumulo,2024-01-26T00:05:33Z,2024-01-26T20:17:21Z,92,1,2,1
4200,accumulo,2024-01-26T21:36:36Z,2024-01-26T22:29:23Z,8,0,1,1
4201,accumulo,2024-01-26T22:28:36Z,2024-02-01T14:25:43Z,21,12,1,2
4202,accumulo,2024-01-26T23:49:42Z,2024-01-27T00:18:35Z,397,276,8,1
4203,accumulo,2024-01-27T15:20:10Z,2024-01-27T15:37:44Z,6,0,1,3
4205,accumulo,2024-01-30T00:44:48Z,2024-01-30T19:18:02Z,25,16,1,1
4211,accumulo,2024-02-01T00:10:02Z,2024-02-01T22:01:01Z,94,4,3,1
4212,accumulo,2024-02-01T03:59:44Z,2024-02-02T04:24:53Z,84,44,2,2
4213,accumulo,2024-02-01T19:13:48Z,2024-02-02T10:46:32Z,2,0,1,1
4214,accumulo,2024-02-02T03:00:13Z,2024-02-02T14:54:23Z,1,1,1,1
4215,accumulo,2024-02-02T14:33:33Z,2024-02-02T16:42:13Z,1,1,1,1
4222,accumulo,2024-02-02T19:49:07Z,2024-02-02T20:39:32Z,0,1,1,1
4223,accumulo,2024-02-03T01:20:06Z,2024-02-16T22:02:50Z,75,10,5,4
4224,accumulo,2024-02-03T01:20:45Z,2024-02-03T01:47:06Z,13,7,1,1
4229,accumulo,2024-02-05T19:54:33Z,2024-02-06T17:02:41Z,65,17,5,3
4236,accumulo,2024-02-06T18:48:37Z,2024-02-07T00:03:33Z,8,1,1,1
4237,accumulo,2024-02-06T19:00:31Z,2024-02-06T23:59:56Z,1,1,1,1
4238,accumulo,2024-02-06T19:30:43Z,2024-02-09T13:16:12Z,24,22,7,3
4241,accumulo,2024-02-07T20:40:59Z,2024-02-07T21:57:00Z,4,4,1,1
4242,accumulo,2024-02-07T21:09:39Z,2024-02-21T15:39:10Z,121,4,4,8
4243,accumulo,2024-02-07T22:16:51Z,2024-02-08T03:54:32Z,10,8,1,1
4250,accumulo,2024-02-09T17:44:02Z,2024-02-12T20:49:44Z,6,4,1,3
4252,accumulo,2024-02-09T20:29:15Z,2024-02-12T19:09:38Z,34,82,5,1
4255,accumulo,2024-02-12T16:33:26Z,2024-02-14T22:13:18Z,11,7,1,3
4257,accumulo,2024-02-12T20:38:41Z,2024-02-12T21:42:41Z,23,24,3,2
4260,accumulo,2024-02-13T20:16:48Z,2024-02-14T22:12:28Z,63,62,2,3
4263,accumulo,2024-02-14T23:27:41Z,2024-02-14T23:37:30Z,9,3,1,1
4265,accumulo,2024-02-15T14:29:13Z,2024-02-15T14:55:28Z,2,2,1,1
4267,accumulo,2024-02-15T16:59:59Z,2024-02-15T19:33:06Z,23,4,3,1
4270,accumulo,2024-02-15T20:26:50Z,2024-02-15T21:22:35Z,2,1,1,1
4271,accumulo,2024-02-15T21:20:53Z,2024-02-15T21:33:07Z,5,1,1,1
4272,accumulo,2024-02-15T21:53:50Z,2024-02-21T15:09:07Z,2,2,1,1
4278,accumulo,2024-02-16T20:51:12Z,2024-02-16T21:45:19Z,40,3,1,2
4279,accumulo,2024-02-16T21:27:39Z,2024-02-21T18:05:28Z,174,25,4,2
4280,accumulo,2024-02-16T22:52:13Z,2024-02-17T00:01:03Z,13,2,1,2
4282,accumulo,2024-02-20T18:37:20Z,2024-02-21T21:03:08Z,133,8,1,2
4284,accumulo,2024-02-20T20:24:21Z,2024-02-21T12:34:25Z,15,0,1,1
4285,accumulo,2024-02-21T00:01:16Z,2024-02-21T15:26:12Z,24,26,1,3
4287,accumulo,2024-02-21T17:16:28Z,2024-02-27T22:18:36Z,13,1,1,3
4288,accumulo,2024-02-21T19:16:50Z,2024-02-21T19:27:20Z,8,6,1,1
4290,accumulo,2024-02-21T23:47:44Z,2024-02-22T15:24:03Z,22,8,1,1
4291,accumulo,2024-02-22T14:54:47Z,2024-02-22T15:14:36Z,2,1,1,2
4292,accumulo,2024-02-22T15:54:16Z,2024-02-22T21:10:29Z,18,15,1,1
4294,accumulo,2024-02-22T18:32:28Z,2024-02-26T13:28:51Z,2,3,1,1
4295,accumulo,2024-02-22T20:49:04Z,2024-02-22T23:35:10Z,159,98,3,2
4296,accumulo,2024-02-22T20:56:19Z,2024-02-27T14:01:47Z,350,13,3,3
4299,accumulo,2024-02-23T17:27:51Z,2024-02-27T14:26:09Z,104,106,16,5
4301,accumulo,2024-02-23T20:04:33Z,2024-02-27T17:10:29Z,198,194,14,1
4302,accumulo,2024-02-23T21:14:42Z,2024-02-26T16:54:29Z,11,12,2,2
4304,accumulo,2024-02-26T14:16:50Z,2024-02-26T14:58:19Z,0,4,1,1
4307,accumulo,2024-02-26T20:57:15Z,2024-02-26T22:37:52Z,3,28,2,2
4310,accumulo,2024-02-27T18:08:35Z,2024-02-27T19:30:40Z,135,5,4,4
4311,accumulo,2024-02-27T18:33:30Z,2024-02-28T16:08:34Z,92,115,18,5
4319,accumulo,2024-02-28T18:21:47Z,2024-02-28T18:33:37Z,3,4,1,1
4320,accumulo,2024-02-28T20:51:25Z,2024-02-28T21:32:19Z,23,21,1,2
4326,accumulo,2024-02-29T22:52:10Z,2024-02-29T23:40:37Z,1,5,1,1
474,cayenne,2021-12-06T16:11:49Z,2021-12-07T10:13:35Z,23,26,2,1
475,cayenne,2021-12-07T12:35:51Z,2021-12-07T14:22:09Z,10,10,4,2
481,cayenne,2022-01-19T08:28:00Z,2022-01-19T09:28:08Z,0,2,1,1
484,cayenne,2022-01-20T08:02:28Z,2022-01-20T09:08:26Z,0,2,1,1
487,cayenne,2022-01-21T11:52:15Z,2022-01-24T10:44:24Z,27,20,2,1
488,cayenne,2022-01-23T18:15:00Z,2022-01-24T10:44:37Z,15,8,1,1
489,cayenne,2022-01-23T18:47:45Z,2022-01-24T10:44:47Z,22,12,2,1
490,cayenne,2022-01-25T12:12:47Z,2022-01-25T14:16:14Z,51,1,2,1
492,cayenne,2022-01-27T02:48:36Z,2022-01-31T14:52:30Z,52,0,2,1
497,cayenne,2022-02-04T12:12:20Z,2022-02-17T08:13:24Z,177,196,3,1
502,cayenne,2022-05-27T07:03:14Z,2022-05-30T13:56:01Z,85,33,19,2
511,cayenne,2022-07-11T15:17:27Z,2022-12-30T08:30:43Z,48,3,4,1
514,cayenne,2022-08-29T08:00:32Z,2022-08-30T09:27:39Z,138,0,4,1
516,cayenne,2022-08-31T11:33:25Z,2022-09-02T08:05:06Z,430,624,7,1
518,cayenne,2022-09-02T09:20:22Z,2022-09-02T13:27:47Z,11,2,2,1
522,cayenne,2022-09-23T14:40:42Z,2022-09-29T14:35:53Z,2147,9,17,1
523,cayenne,2022-10-03T10:15:45Z,2022-10-03T14:14:40Z,11,12,5,2
524,cayenne,2022-10-10T14:59:06Z,2022-10-11T07:07:57Z,54,0,3,1
525,cayenne,2022-10-12T10:37:04Z,2022-10-12T14:54:58Z,2,2,1,1
527,cayenne,2022-10-26T10:27:54Z,2022-10-27T06:57:38Z,8,2,1,1
529,cayenne,2022-10-26T14:07:13Z,2022-11-17T11:25:08Z,2447,2346,57,11
530,cayenne,2022-10-27T13:37:04Z,2022-10-27T14:25:57Z,45,48,1,2
531,cayenne,2022-11-08T13:36:43Z,2022-11-09T07:32:23Z,8,0,2,1
535,cayenne,2022-11-13T11:06:11Z,2022-11-15T14:27:26Z,60,31,3,1
536,cayenne,2022-11-13T11:16:41Z,2022-11-15T14:48:54Z,1184,735,50,2
537,cayenne,2022-11-16T10:23:39Z,2022-11-16T14:50:48Z,229,317,8,4
538,cayenne,2022-11-19T19:47:08Z,2022-11-20T11:16:31Z,2,3,1,1
539,cayenne,2022-11-19T19:56:00Z,2022-11-21T06:56:12Z,32,30,1,1
540,cayenne,2022-11-21T03:43:57Z,2022-11-24T14:25:44Z,186,136,3,1
541,cayenne,2022-11-21T10:20:49Z,2022-11-22T13:35:15Z,544,19,13,2
542,cayenne,2022-11-23T10:10:49Z,2022-11-24T13:55:14Z,706,344,26,8
544,cayenne,2022-11-25T08:23:07Z,2022-11-30T13:52:52Z,395,50,11,4
545,cayenne,2022-11-25T10:47:57Z,2022-11-25T15:21:14Z,8,3,1,1
547,cayenne,2022-11-29T14:17:49Z,2022-11-30T12:46:51Z,578,179,14,9
551,cayenne,2022-12-12T08:26:35Z,2022-12-12T08:54:11Z,28,5,6,1
552,cayenne,2022-12-12T08:27:02Z,2022-12-12T08:54:42Z,13,9,2,2
553,cayenne,2022-12-12T13:14:45Z,2022-12-13T06:51:30Z,31,15,3,1
556,cayenne,2022-12-30T10:50:24Z,2022-12-30T11:03:15Z,514,30,25,1
557,cayenne,2023-01-17T08:42:42Z,2023-01-18T09:28:09Z,31,0,2,2
558,cayenne,2023-01-17T17:15:46Z,2023-01-24T13:28:22Z,378,0,4,2
559,cayenne,2023-01-23T11:22:50Z,2023-01-31T13:07:53Z,289,18,10,4
563,cayenne,2023-02-06T18:16:21Z,2023-02-08T18:49:06Z,458,21,10,6
565,cayenne,2023-02-15T00:58:49Z,2023-02-15T11:52:13Z,25,0,3,1
567,cayenne,2023-02-22T12:01:56Z,2023-03-14T11:10:27Z,214,363,25,2
569,cayenne,2023-02-24T15:41:23Z,2023-03-01T10:41:47Z,115,61,12,8
570,cayenne,2023-02-24T15:50:01Z,2023-03-01T10:39:43Z,16,15,8,1
571,cayenne,2023-02-25T08:02:12Z,2023-03-01T10:45:50Z,61,14,8,6
572,cayenne,2023-02-25T08:13:09Z,2023-03-01T10:38:49Z,220,39,5,7
574,cayenne,2023-03-02T21:30:17Z,2023-03-03T11:09:19Z,230,39,6,9
576,cayenne,2023-03-10T09:35:09Z,2023-03-10T12:32:15Z,1110,71,11,5
578,cayenne,2023-03-16T11:08:19Z,2023-03-17T15:03:14Z,40,1,2,2
588,cayenne,2023-07-07T08:26:15Z,2023-07-07T15:42:51Z,326,0,8,3
596,cayenne,2023-11-06T12:34:21Z,2023-11-07T07:45:28Z,1377,179,15,13
604,cayenne,2024-02-05T18:59:12Z,2024-02-06T07:24:10Z,89,2,6,1
606,cayenne,2024-02-07T14:57:08Z,2024-02-09T08:12:54Z,15,2,2,2
198,commons-collections,2020-11-27T14:26:23Z,2020-11-27T19:37:59Z,12,1,1,1
202,commons-collections,2020-12-21T09:34:29Z,2020-12-28T15:32:42Z,1,1,1,1
203,commons-collections,2020-12-21T16:19:04Z,2020-12-28T15:29:08Z,40,40,20,1
208,commons-collections,2021-01-15T07:21:21Z,2021-01-16T17:24:37Z,84,84,37,1
215,commons-collections,2021-02-08T23:33:05Z,2024-01-20T15:02:23Z,67,0,1,3
256,commons-collections,2021-09-28T08:58:17Z,2021-09-28T13:10:22Z,32,0,2,1
259,commons-collections,2021-10-09T05:48:10Z,2021-10-09T08:41:40Z,7,4,4,1
260,commons-collections,2021-10-09T06:04:01Z,2021-10-09T08:42:15Z,1,1,1,1
274,commons-collections,2022-01-29T08:16:32Z,2022-03-04T13:58:30Z,2,4,2,1
280,commons-collections,2022-03-01T17:54:49Z,2022-03-01T17:59:48Z,276,219,27,2
295,commons-collections,2022-03-27T21:25:20Z,2022-04-21T21:06:19Z,536,499,165,2
300,commons-collections,2022-04-24T16:32:56Z,2022-04-28T10:38:57Z,30,13,2,1
304,commons-collections,2022-04-29T16:04:48Z,2022-04-29T22:32:09Z,1,1,1,1
305,commons-collections,2022-04-30T23:59:39Z,2022-05-01T00:07:10Z,33,28,2,1
307,commons-collections,2022-05-05T14:06:47Z,2022-06-06T14:06:12Z,28,28,9,1
315,commons-collections,2022-06-24T15:32:11Z,2022-07-28T11:17:28Z,68,178,14,2
316,commons-collections,2022-06-29T08:38:02Z,2022-07-05T12:36:02Z,23,1,1,3
317,commons-collections,2022-06-29T08:57:55Z,2022-07-06T15:52:06Z,139,170,6,8
329,commons-collections,2022-08-09T07:45:38Z,2022-08-16T08:54:33Z,31,27,5,2
360,commons-collections,2022-11-08T06:30:52Z,2022-11-15T18:35:41Z,4,1,1,2
361,commons-collections,2022-11-11T14:40:18Z,2022-11-12T16:35:40Z,166,547,12,3
362,commons-collections,2022-11-26T20:25:46Z,2022-11-26T20:32:08Z,5,5,3,1
371,commons-collections,2022-12-26T20:58:17Z,2022-12-27T13:42:57Z,0,557,58,2
398,commons-collections,2023-06-14T15:06:16Z,2023-06-20T19:35:40Z,27,15,6,2
400,commons-collections,2023-06-21T09:47:51Z,2023-06-21T12:18:02Z,40,20,2,4
407,commons-collections,2023-07-25T14:15:10Z,2023-07-27T19:16:34Z,9,1,1,2
410,commons-collections,2023-08-01T06:13:45Z,2023-08-01T09:16:32Z,1,1,1,1
434,commons-collections,2023-12-05T09:18:57Z,2023-12-05T09:53:03Z,1,1,1,1
65,commons-collections,2018-12-30T07:22:29Z,2019-01-20T03:23:46Z,2,3,3,3
67,commons-collections,2019-02-09T08:01:33Z,2019-02-09T19:36:32Z,1,1,1,1
69,commons-collections,2019-02-16T08:56:31Z,2019-02-17T08:09:56Z,10,14,12,5
132,commons-io,2020-07-29T18:24:30Z,2020-07-29T19:28:59Z,23,1,2,1
177,commons-io,2020-12-22T23:08:03Z,2020-12-23T02:52:15Z,113,105,19,1
179,commons-io,2020-12-30T08:46:36Z,2020-12-31T22:40:17Z,52,19,2,2
19,commons-io,2016-09-24T19:37:00Z,2016-12-02T02:08:46Z,6,0,2,1
194,commons-io,2021-01-28T07:00:13Z,2021-01-28T15:07:22Z,124,0,4,1
201,commons-io,2021-02-07T17:47:46Z,2021-02-10T14:37:05Z,17,17,13,3
205,commons-io,2021-02-19T08:09:18Z,2021-02-20T22:16:32Z,20,7,1,1
233,commons-io,2021-05-17T06:21:26Z,2021-05-17T14:00:22Z,14,14,6,1
234,commons-io,2021-05-17T17:25:17Z,2021-05-22T12:59:54Z,282,274,22,1
236,commons-io,2021-05-21T15:16:06Z,2021-05-22T12:28:20Z,43,0,2,5
243,commons-io,2021-06-11T04:24:04Z,2021-06-11T20:20:19Z,12,16,10,1
244,commons-io,2021-06-12T20:50:52Z,2021-06-30T13:47:42Z,18,0,1,2
245,commons-io,2021-06-13T13:04:55Z,2021-06-22T12:40:47Z,1,1,1,3
267,commons-io,2021-09-02T06:43:35Z,2021-09-03T13:44:30Z,24,24,8,1
269,commons-io,2021-09-03T14:07:46Z,2021-09-03T16:04:26Z,1,1,1,1
273,commons-io,2021-09-19T09:25:58Z,2021-09-19T22:00:42Z,1,1,1,1
276,commons-io,2021-09-23T16:43:46Z,2021-09-23T17:32:17Z,1,1,1,1
287,commons-io,2021-10-19T05:16:43Z,2021-10-19T10:49:42Z,22,21,9,1
310,commons-io,2021-12-07T18:36:19Z,2022-01-30T17:02:48Z,40,27,2,3
312,commons-io,2021-12-13T05:46:19Z,2021-12-13T09:00:12Z,2,2,1,1
321,commons-io,2022-01-30T20:29:50Z,2022-01-30T21:16:56Z,4,3,2,1
323,commons-io,2022-01-31T05:39:07Z,2022-01-31T11:53:17Z,8,8,2,1
325,commons-io,2022-02-05T09:36:43Z,2022-02-06T15:17:40Z,8,2,3,3
334,commons-io,2022-03-14T21:54:14Z,2022-03-16T19:23:58Z,8,8,1,1
340,commons-io,2022-03-28T20:13:31Z,2022-03-28T20:53:35Z,13,29,1,4
375,commons-io,2022-08-25T02:24:59Z,2022-08-26T11:48:24Z,11,11,7,2
383,commons-io,2022-09-12T08:07:48Z,2022-09-12T15:09:43Z,26,1,2,2
43,commons-io,2017-09-15T18:22:47Z,2017-10-14T11:58:52Z,2,1,1,1
44,commons-io,2017-09-25T19:47:44Z,2017-09-26T06:59:27Z,21,0,1,1
450,commons-io,2023-04-19T05:27:55Z,2023-04-19T11:37:38Z,213,10,2,6
452,commons-io,2023-04-21T09:21:50Z,2023-04-22T12:44:43Z,227,401,6,2
453,commons-io,2023-04-23T04:02:10Z,2023-04-23T13:15:43Z,15,13,2,1
459,commons-io,2023-06-08T14:23:08Z,2023-06-08T18:01:33Z,3,2,2,3
468,commons-io,2023-07-25T22:49:03Z,2023-07-26T16:17:37Z,76,76,18,16
475,commons-io,2023-08-24T16:56:43Z,2023-09-09T17:59:03Z,208,423,13,1
490,commons-io,2023-10-01T21:06:06Z,2023-10-02T12:34:16Z,43,0,1,2
491,commons-io,2023-10-06T11:49:34Z,2023-10-07T14:41:33Z,13,19,1,7
492,commons-io,2023-10-07T13:33:19Z,2023-10-07T14:44:10Z,20,2,2,6
494,commons-io,2023-10-08T12:43:59Z,2023-10-08T13:22:48Z,0,19,1,1
496,commons-io,2023-10-08T14:30:57Z,2023-10-08T15:51:15Z,0,1,1,1
518,commons-io,2023-11-25T13:44:00Z,2023-11-25T14:27:16Z,6,22,1,1
520,commons-io,2023-12-04T08:40:14Z,2023-12-04T14:32:10Z,54,6,3,4
521,commons-io,2023-12-06T21:01:26Z,2023-12-07T15:51:35Z,35,0,2,3
525,commons-io,2023-12-17T15:50:09Z,2023-12-17T21:19:28Z,22,7,2,7
526,commons-io,2023-12-17T21:21:07Z,2023-12-18T14:22:53Z,1,6,1,1
529,commons-io,2023-12-20T14:59:06Z,2023-12-21T12:40:51Z,67,97,3,2
530,commons-io,2023-12-20T18:06:58Z,2023-12-21T13:26:18Z,399,221,9,16
531,commons-io,2023-12-20T23:59:51Z,2023-12-21T11:19:50Z,2,4,3,1
532,commons-io,2023-12-21T00:08:02Z,2023-12-21T11:18:53Z,1,0,1,1
533,commons-io,2023-12-21T15:47:42Z,2023-12-21T22:17:21Z,60,68,4,8
535,commons-io,2023-12-24T14:20:34Z,2023-12-26T15:05:15Z,52,86,1,2
536,commons-io,2023-12-26T14:38:27Z,2023-12-26T19:09:25Z,1,1,1,1
538,commons-io,2023-12-26T23:14:07Z,2023-12-27T20:25:43Z,7,7,1,1
539,commons-io,2023-12-27T15:19:44Z,2023-12-27T16:14:06Z,4,5,2,1
540,commons-io,2023-12-27T16:04:05Z,2023-12-27T17:02:40Z,2,3,1,2
541,commons-io,2023-12-28T12:01:48Z,2023-12-28T13:09:22Z,2,1,1,1
545,commons-io,2023-12-31T13:32:33Z,2023-12-31T14:28:08Z,0,1,1,1
546,commons-io,2023-12-31T13:47:11Z,2023-12-31T15:17:05Z,18,21,2,2
547,commons-io,2024-01-01T12:37:28Z,2024-01-01T15:24:33Z,35,0,1,5
549,commons-io,2024-01-01T17:56:46Z,2024-01-01T21:36:33Z,50,49,1,1
554,commons-io,2024-01-06T13:00:30Z,2024-01-06T14:09:16Z,167,126,1,2
558,commons-io,2024-01-14T13:17:38Z,2024-01-14T17:19:46Z,59,10,2,5
562,commons-io,2024-01-23T00:38:49Z,2024-01-24T18:39:43Z,6,17,1,1
564,commons-io,2024-01-23T13:17:07Z,2024-01-24T01:58:41Z,21,1,1,1
565,commons-io,2024-01-24T13:17:58Z,2024-01-24T14:02:10Z,20,19,2,2
566,commons-io,2024-01-25T12:38:13Z,2024-01-26T15:05:57Z,112,82,2,3
570,commons-io,2024-01-27T15:07:24Z,2024-01-27T22:17:08Z,65,0,1,4
571,commons-io,2024-01-29T11:54:35Z,2024-01-29T16:55:10Z,32,0,1,2
574,commons-io,2024-01-31T12:56:19Z,2024-01-31T15:32:18Z,10,11,3,2
575,commons-io,2024-01-31T14:36:16Z,2024-01-31T20:10:56Z,1,1,1,1
577,commons-io,2024-02-01T20:47:32Z,2024-02-02T01:30:06Z,3,3,1,1
580,commons-io,2024-02-03T12:44:44Z,2024-02-03T13:41:56Z,28,0,1,2
581,commons-io,2024-02-07T11:48:37Z,2024-02-07T15:06:35Z,20,12,1,6
582,commons-io,2024-02-08T14:22:44Z,2024-02-09T01:57:52Z,28,34,2,2
587,commons-io,2024-02-09T13:50:30Z,2024-02-09T22:53:32Z,34,3,2,1
79,commons-io,2019-06-23T11:36:48Z,2021-06-07T13:35:17Z,4,1,2,2
1001,commons-lang,2022-12-18T06:24:43Z,2022-12-18T11:01:49Z,1,1,1,1
1006,commons-lang,2023-01-02T20:17:47Z,2023-01-02T21:33:23Z,1,0,1,1
1009,commons-lang,2023-01-03T16:54:50Z,2023-02-11T15:32:54Z,1,0,1,1
1017,commons-lang,2023-01-10T00:32:56Z,2023-01-10T19:37:24Z,10,10,2,1
1022,commons-lang,2023-01-22T20:23:52Z,2023-02-03T16:16:10Z,6,6,2,1
1031,commons-lang,2023-02-19T19:37:27Z,2023-02-19T20:03:37Z,3,3,1,1
1033,commons-lang,2023-02-23T12:34:46Z,2023-03-01T22:40:35Z,15,1,2,3
1036,commons-lang,2023-03-02T14:38:18Z,2023-03-02T17:31:20Z,2,2,1,1
1041,commons-lang,2023-03-14T13:58:28Z,2023-03-14T17:23:12Z,1,1,1,1
1047,commons-lang,2023-04-03T07:27:37Z,2023-04-17T12:58:49Z,401,117,14,2
1050,commons-lang,2023-04-10T18:50:38Z,2023-04-10T19:50:23Z,1,1,1,1
1051,commons-lang,2023-04-13T15:26:01Z,2023-04-14T00:07:14Z,11,9,1,1
1052,commons-lang,2023-04-14T05:35:55Z,2023-04-17T12:56:11Z,50,56,2,1
1054,commons-lang,2023-04-14T15:03:36Z,2023-04-14T19:31:40Z,17,17,2,1
1056,commons-lang,2023-04-17T12:15:51Z,2023-04-17T12:20:11Z,1,1,1,1
1058,commons-lang,2023-04-17T12:16:30Z,2023-04-17T12:22:01Z,1,1,1,1
1059,commons-lang,2023-04-20T07:04:41Z,2023-04-20T13:00:51Z,2,2,1,1
1066,commons-lang,2023-06-15T13:07:58Z,2023-06-15T16:13:32Z,2,2,1,1
1078,commons-lang,2023-07-01T21:07:08Z,2023-07-02T14:16:40Z,9,9,1,1
1079,commons-lang,2023-07-03T09:47:51Z,2023-07-03T10:58:45Z,6,1,2,1
1085,commons-lang,2023-07-21T17:42:33Z,2023-07-23T18:18:35Z,27,1,1,3
1087,commons-lang,2023-07-27T15:58:29Z,2023-07-28T17:39:07Z,8,8,1,1
1090,commons-lang,2023-07-29T10:16:37Z,2023-07-29T12:05:43Z,6,6,1,1
1091,commons-lang,2023-07-29T11:27:17Z,2023-07-29T12:06:58Z,0,2,1,1
1093,commons-lang,2023-08-11T05:36:47Z,2023-08-14T12:26:17Z,1,1,1,1
1097,commons-lang,2023-08-15T08:54:05Z,2023-08-15T17:48:28Z,1,1,1,1
1100,commons-lang,2023-08-24T02:21:29Z,2023-10-07T14:38:10Z,5,5,2,2
1125,commons-lang,2023-10-20T21:05:48Z,2023-10-20T21:23:01Z,6,7,1,1
1129,commons-lang,2023-11-13T06:22:02Z,2023-11-13T12:39:03Z,15,15,8,1
1131,commons-lang,2023-11-15T01:28:14Z,2023-11-22T02:08:58Z,20,3,1,2
1140,commons-lang,2023-12-04T22:22:04Z,2023-12-06T14:44:40Z,6,1,2,2
1141,commons-lang,2023-12-04T23:28:06Z,2023-12-07T13:44:58Z,10,1,2,2
1143,commons-lang,2023-12-06T21:13:36Z,2023-12-07T13:42:22Z,40,40,14,2
1145,commons-lang,2023-12-08T15:13:54Z,2023-12-09T14:33:15Z,9,4,2,6
1148,commons-lang,2023-12-11T17:22:17Z,2024-01-25T03:10:17Z,363,489,21,11
1151,commons-lang,2023-12-19T13:27:45Z,2024-01-03T12:14:17Z,20,0,1,3
1154,commons-lang,2024-01-09T02:47:09Z,2024-01-10T14:40:51Z,0,4,1,1
1155,commons-lang,2024-01-09T03:24:44Z,2024-01-10T14:38:56Z,46,3,2,2
1167,commons-lang,2024-01-27T19:36:07Z,2024-01-30T18:34:19Z,71,3,2,1
1173,commons-lang,2024-02-11T14:08:16Z,2024-02-11T14:18:57Z,0,3,1,1
214,commons-lang,2016-11-22T21:04:49Z,2016-11-22T21:25:59Z,19,19,3,1
216,commons-lang,2016-11-22T22:48:24Z,2016-11-23T09:14:08Z,65,65,18,1
227,commons-lang,2017-01-05T19:56:57Z,2017-01-08T07:01:59Z,202,0,4,1
228,commons-lang,2017-01-21T08:00:29Z,2017-02-11T21:37:23Z,129,0,4,1
234,commons-lang,2017-02-11T19:38:00Z,2017-02-11T21:30:57Z,3,5,1,1
237,commons-lang,2017-02-18T13:54:13Z,2017-02-18T14:31:07Z,6,6,2,1
266,commons-lang,2017-04-29T18:47:00Z,2017-05-01T09:55:49Z,8,3,1,1
269,commons-lang,2017-06-06T11:43:24Z,2017-06-07T07:57:53Z,5,1,2,3
302,commons-lang,2017-10-21T11:41:12Z,2017-10-21T15:33:53Z,3,3,1,1
312,commons-lang,2018-01-20T02:17:05Z,2018-01-20T04:03:54Z,2,2,1,1
333,commons-lang,2018-06-08T12:15:15Z,2018-06-08T15:51:57Z,6,6,6,1
334,commons-lang,2018-06-20T06:42:42Z,2018-06-27T18:56:35Z,154,159,42,7
346,commons-lang,2018-08-23T06:26:58Z,2018-08-23T16:40:20Z,4,18,4,1
348,commons-lang,2018-08-24T13:38:33Z,2018-08-26T15:19:01Z,36,36,12,1
351,commons-lang,2018-09-04T09:18:10Z,2018-09-04T09:37:35Z,7,4,2,1
352,commons-lang,2018-09-04T13:13:55Z,2018-09-04T14:16:04Z,36,10,2,3
354,commons-lang,2018-09-05T12:31:36Z,2018-09-06T20:02:37Z,1717,979,1,15
355,commons-lang,2018-09-05T13:58:57Z,2018-09-06T07:56:22Z,33,27,2,1
